,Specs,Score
5304,fact,195.19675343982695
9586,now,194.5770700888973
6372,have,193.0835344269484
8777,many,192.29297601961287
13809,the bible,190.62677542198696
9612,nuclear,189.50502930788753
12651,so,187.32058392546736
16706,we,186.44213666050584
17088,why,185.6134889753567
2927,by the,185.0023456407965
9787,of god,183.46676865420122
17487,you are,181.65777515364545
6573,hell,179.8247079525512
17114,will,175.70495933027587
9051,mind,175.5345947269018
5337,fake,175.4778807278464
10191,one,175.25634875688982
4523,do,171.31496154804265
5993,geoengineering,166.07345042866427
1230,america,161.5027317706265
10409,out,159.15471686034354
1041,agenda,155.8928113059514
5344,false,155.33859938530583
3822,control,154.71347784990573
2313,banks,152.65794917043962
6648,him,152.34887951752947
3726,consciousness,151.26313530923488
8165,just,148.04167964586344
4791,ebola,147.17886221459332
2311,banking,147.14362319824255
8626,lord,144.10934532524806
16800,weapons,143.62591729768042
15383,to be,143.33803583487702
4155,death,141.21001174454287
14890,them,138.6854574924958
6598,here,138.1643246585284
2734,brain,137.86318270401318
5751,foreign,137.86318270401318
2618,bigfoot,137.7678951092082
8431,let,136.33207435794668
10486,own,135.93465332127494
15012,they are,134.81417723824438
9118,money,130.83322344922075
5078,even,130.80106201695577
14943,there,130.27461945332425
16942,when,129.99128475776251
3317,china,129.90459694857773
8706,mainstream,129.83019204528472
16809,web,129.38894594477316
2472,been,128.7066572162836
6944,if,128.0175012038956
16581,wars,127.95931137169455
8236,know,126.96697004960667
3126,catholic,124.27157323031184
13970,the devil,123.7884432443046
10458,over,123.69131576792984
3593,communist,123.52229599306975
9316,nation,123.17764311556414
1022,again,122.92057926233991
6094,going,122.1934943591115
3337,christian,121.65516715766876
6818,humanity,121.24757487653356
12887,star,121.24757487653356
15136,this is,120.5275911590118
772,about,120.33388896479777
10341,order,120.20379529880317
11446,reality,120.12695895633026
12971,stone,119.3340662201843
11965,russia,118.73485600219865
7627,into,118.02594300682414
3180,central,117.79526993728672
5528,flag,117.69161896618216
8337,law,117.65200551067795
16993,which,117.15997615057704
6560,heaven,116.83595900432722
2185,attack,116.76623320266734
16412,venezuela,116.55623361875564
1253,an,116.53003731108922
17231,with the,116.50135621668068
11877,rights,116.3310826854377
9988,of this,114.85882740733827
8090,its,114.48729746826712
16495,vitamin,114.4394770028259
6234,had,114.05900436472643
11869,right,113.95777027294226
5745,forces,113.80902631018675
9427,news,113.07186326868678
14007,the elite,112.71541998873622
12310,see,112.10393861448652
10240,only,112.01578109921783
12995,story,111.35123265843937
5115,every,110.63370823321543
7680,iraq,109.79233943947374
4566,does,109.73023574578885
9653,occult,109.58865568300715
10298,or,109.45704497423543
7874,is the,107.85732544881263
2616,big pharma,107.42736020150228
7921,israel,107.38430697521656
17274,word,106.26208901682264
4370,devil,106.2218219689847
14995,these,106.17586470572456
15081,things,105.53871388633254
5583,folks,105.06861613620504
14290,the lord,104.91427206067107
8486,like,104.44758695392699
16446,video,104.06126034037452
2308,bank,103.97310735900696
7380,in us,102.93524666089144
16037,true,102.79463326245549
12836,spirit,102.79019667404376
4381,did,102.63149674519181
16583,was a,102.63110049361842
16266,us and,102.36278692985331
5886,from the,102.19863591887257
16248,upon,102.14581555359476
14920,then,101.77951217775328
8464,life,101.6051802721805
6797,http,101.59260396910416
12138,same,101.58507361620272
17363,would,101.12929936804436
7689,is a,100.6642033771315
1325,ancient,99.85425198382947
5707,for the,99.81418708299631
16420,very,99.29313533769987
6798,http www,98.88223146243197
8925,media,98.39725057542718
6089,god s,97.75273053860245
6068,go,97.62742461861896
6303,has,97.316852771665
4016,criminal,97.26537365546233
4902,emissions,96.3570533457216
2772,brother,96.3148862986238
4317,destroy,96.13753714659506
3875,corporations,95.96144629434087
1236,american,95.95350278003716
340,9 11,95.7753026774478
10890,police,95.20960015269586
3541,come,95.19342968048139
14052,the fact,94.81129087970416
5833,freedom,94.28736427769557
12579,sin,93.73162197824806
2439,because,93.72766034285314
10742,pharma,93.25397925485787
12704,soldiers,93.16761922526862
13874,the church,93.16148757060418
17275,words,92.95601764991716
8434,let s,92.62438604447038
6087,god and,92.37291404490861
13255,t,92.0957232042043
6507,he was,91.8504062081453
16443,victims,91.76054529353243
1724,any,91.14156652421448
12597,sins,91.06225680933852
3406,climate,90.91327793493618
7678,iran,90.71366607182114
5111,ever,90.57629485007043
17550,you will,90.53202569781507
15119,this article,89.22035807057055
2976,came,88.97477047648847
2823,but,88.79092732366125
16711,we are,88.0172687348416
6763,how,87.98861285340797
3155,cdc,87.76057766974935
5060,etc,87.7389403639232
8707,mainstream media,87.72389817489844
5828,fraud,87.6338659474557
2630,bill gates,86.88108428680948
4141,dead,86.43978913324693
14794,the video,85.90414507198099
10855,please,85.8281557127405
3993,created,85.55074354164589
15275,time,85.49038457403495
6064,globalist,84.78210116731519
8117,jesus christ,84.78210116731519
3368,civilization,84.74082759910031
14299,the mainstream,83.8551223110773
13579,that is,83.5092575127718
2815,bush,83.30163485572189
13672,that they,83.11464414617276
2951,cabal,82.97032672820723
14774,the us and,82.82551549857467
4054,currency,82.34819732871317
6165,great,82.33247845219826
2188,attacks,82.10223182261139
1222,am,82.04180723040022
10144,on the,81.91547129416841
6096,going to,81.17587513162974
7585,intelligence,81.11498407329921
13138,sun,80.7726401766643
16905,what is,79.87108545031029
8770,mankind,79.86187537504563
7614,internet,79.6620432195667
17541,you think,79.49063149298047
11456,reason,79.4210238879326
2497,before,79.11847646801627
8169,just as,79.08844261105844
11625,religion,79.03813941688763
4880,elites,78.50194552529183
13129,suicide,78.47030472533488
16470,virginia,78.2924186391127
161,2013,77.92809453299573
9566,nothing,77.72134512733676
11627,religious,77.61434722443215
3505,collapse,77.37040723220574
12564,silicon,77.30572365579296
15855,today,77.25836319384973
4015,crimes,77.1772380773292
1026,against,77.08065092360116
11033,president,77.02009730441883
4657,dr,76.97156551094609
5602,foot,76.8953970423119
11626,religions,76.70411372032403
13844,the catholic,76.70411372032403
13312,taiwan,76.60747544587969
16184,universe,76.53396021588733
15943,toxic,76.23435731477622
6004,get,75.98072112921056
12744,something,75.49774227754402
13555,that god,75.25484776885999
4640,down,74.89645088959223
10644,people,74.45525839459114
5307,fact that,74.35954762646793
12293,secret,73.98978940753493
3825,control of,73.93399711024001
8217,kill,73.84623841002127
10349,org,73.69070158574446
11572,regime,73.69070158574446
1218,always,73.54960995933769
3324,chinese,73.39775862061765
5830,free,72.13836132286077
13946,the dark,71.81295864884021
4970,engineering,71.46441217952653
6706,holy,71.3601127567685
14598,the same,71.33644571468578
7811,is not,71.23806517161418
14330,the military,71.02259530616077
14806,the war,71.01749928077442
14846,the world,70.76926751196865
6914,i will,70.59005285728966
7000,illuminati,70.44013153390324
16052,truth about,70.44013153390324
7367,in this,70.29356962172919
6485,he is,70.24354183642802
8101,jack,70.09113833721476
10165,on this,69.52388549256617
4096,dark,69.4219974356378
8412,legal,69.4219974356378
14053,the fact that,69.38225545928378
5752,foreign policy,69.37550098800749
15814,to this,69.21134194327026
6876,i have,68.48922039735994
12903,state,68.44002561096048
17470,yet,68.40779740355698
4920,empire,68.40051302079566
6995,illegal,68.40051302079566
797,about the,68.3928470938256
4597,don t,68.01898061224983
810,above,67.84862976927201
2701,book,67.75736666950006
11844,revelation,67.72020451232733
1140,all the,67.507124210117
15265,thus,67.42562608422617
14463,the people,67.25729243646232
4246,democracy,66.9462241666833
11438,real,66.81329409506543
1238,americans,66.6530692486025
12702,solar system,66.52561606324834
9301,name,65.67982863415193
15067,they were,65.20856988494164
11967,russian,65.18822030821607
1702,answer,65.08309279616518
3340,christmas,64.94583120848466
8243,know it,64.29810732592887
4205,deep state,64.17896212236988
6118,gospel,64.17896212236988
8964,men,64.11283885971807
5532,flat,63.99275470630682
11858,rich,63.85409023928979
16936,what you,63.746868093154625
4043,cult,63.3461974262171
9056,mineral,63.3461974262171
14135,the government,63.287456148038615
14094,the flu,63.11071895235753
4596,don,63.107464181868885
8065,it was,62.78675133438448
2273,back,62.696588309730714
17576,yourself,62.575564296160834
13449,terrorism,62.511393229689865
7620,intervention,62.47919382446395
9549,not to,62.323486612760924
11193,propaganda,62.30032610250452
8233,knew,62.2789754342449
14132,the gold,62.27504472056277
7868,is that,62.15695981485919
13413,telling,62.15142310232934
14964,there is,62.08529020090069
3988,craters,62.07823888575483
1962,articles,62.05119386089402
16042,trump,61.68957240829021
16625,was not,61.61366375113741
3632,completely,61.558393751814066
1700,another,61.536463167062685
15197,those,61.45029052636729
8647,love,61.13516565760792
16363,vaccines,61.05805538903097
8120,jews,60.95324321551779
13450,terrorist,60.95324321551779
11643,remember,60.92593212226875
1670,and you,60.892701577222724
4322,destruction,60.62378743826678
5421,feet,60.219133774864844
14841,the word,60.172116720024874
2687,body,60.13090034786143
8883,me to,60.02343394360912
17548,you were,59.89640653128424
1769,apple,59.77579930472183
3127,catholic church,59.71131329787834
14404,the occult,59.71131329787834
16348,vaccine industry,59.66147859922178
13571,that i,59.59250061084208
6679,history,59.58902743701008
9009,middle east,59.40896629202648
2103,astronomers,59.383435349775596
16167,unicef,59.278604562665734
6550,heart,59.16096293617617
3366,civil,59.10478716687733
8403,left,58.99472100080074
7230,in my,58.924469259736064
4519,divine,58.691051473803554
17403,wrong,58.66724381813289
14502,the power,58.5886393326642
13856,the central,58.352432567959156
14793,the very,58.352432567959156
7447,indeed,58.12981419068238
3051,cannot,58.09577545375501
6106,good,58.045539167391254
12630,slave,57.921409135691746
2039,as we,57.91736218593148
4936,end,57.8337757619818
12424,sex,57.78205911542974
16687,way,57.603141237398596
1853,are not,57.54614079168201
17119,will be,57.468063389798864
16041,truly,57.2353135743181
17258,woman,56.87354648125917
2530,beijing,56.665873290350746
15325,titled,56.665873290350746
10891,police state,56.52140077821013
14300,the mainstream media,56.52140077821013
4159,deaths,56.4317813514666
2704,books,56.30434424615208
15038,they have,55.99010252087653
10060,official,55.80704342836754
13448,terror,55.62655345493469
13754,the american people,55.62655345493469
914,actually,55.59585649842173
16947,when i,55.54035158210878
1735,anyone,55.26404027818443
7776,is in,55.02148194221446
2695,bombing,54.89616971973687
3369,civilizations,54.89616971973687
8837,matrix,54.79432784150357
12862,spy,54.79432784150357
6851,i am,54.63826974595949
5565,flu vaccine,54.48822211186062
1613,and their,54.387315416493635
9509,not be,54.387315416493635
4456,disclosure,54.36711762152281
16218,up,54.133665048781495
8990,metals,54.000429746682755
8129,john,53.96602683715929
4952,enemy,53.77083209117714
15473,to destroy,53.766585327330574
1147,all this,53.70949715283103
3272,charged,53.6577382552966
5049,establishment,53.61125812720565
3358,citizens,53.54916497508026
10619,patriot,53.51386282654996
17325,world order,53.51386282654996
16296,used,53.447688633142754
9246,much,53.40323439663655
1419,and free,53.38132295719845
10987,pray,53.38132295719845
14318,the media,53.21574088806815
1991,as i,53.088053462167125
12916,stated,53.088053462167125
7476,industry,52.800905571123565
3413,climate change,52.71572863484034
6174,greed,52.56835375291106
17542,you think that,52.56835375291106
4001,creation,52.50556713218029
4867,electrical,52.469132059460264
16127,ukraine,52.469132059460264
17249,without,52.25609338014603
3829,controlled,52.04771144452168
9801,of his,51.98000372761416
10790,place,51.88062788843892
1237,american people,51.880503095668075
5953,gary,51.880503095668075
8676,machines,51.880503095668075
10011,of war,51.880503095668075
12716,some,51.87252025934696
961,admitted,51.77953312843529
9199,most,51.71294253688228
5406,fed,51.68687570013999
204,2nd,51.668614602770496
14311,the masses,51.668614602770496
14747,the truth about,51.668614602770496
7173,in fact,51.63490286603212
3064,capitalism,51.48716154938942
6705,hollywood,51.48716154938942
6091,goes,51.47072497772493
1834,are going,51.375763828434664
1497,and many,51.36811652900931
2542,beings,51.209202902266995
3300,children,51.07587412374846
3728,consent,51.07165029725313
8222,kills,51.07165029725313
12838,spiritual,51.03348810746436
17409,wuhan,50.98290734285122
16841,well,50.96814084194177
9685,of a,50.95594513115799
14762,the united,50.93810737715656
12687,socialist,50.8797920915723
1038,agencies,50.72315615888955
15206,those who,50.67798783986424
2966,called,50.55607789815766
9740,of course,50.492136734828364
16853,went,50.45062554365601
7507,influenza,50.411007362251354
17029,while,50.31100062928073
8634,lost,50.30770592741212
13237,system,50.20870674627071
12889,stars,50.065966591272336
16173,united,50.01256367229016
6225,gun,49.899416101331255
7993,it is the,49.74498131288167
14743,the true,49.512637527848725
15728,to say,49.182416854327805
5925,funded,49.156302692984156
13587,that it,48.99678455016137
15305,times,48.900702277701456
14693,the sun,48.89990792715539
6804,human,48.584220985479874
4635,doubt,48.55685514394959
3761,constitution,48.552784964153574
14022,the establishment,48.54449742873507
159,2012,48.32357894983721
7709,is an,48.23263587209285
12175,say,48.21181938483602
4014,crime,48.13413718927728
4777,earthquake,48.009339796798095
9420,new world,47.96758480615685
3974,covid 19,47.89553526605272
1751,apparently,47.86978488397493
13425,ten,47.86978488397493
13313,take,47.865198762479764
16576,warning,47.773018447591596
6976,if you,47.50302761460966
14765,the united states,47.492043447742795
16282,us to,47.40318259329442
17561,your,47.375326831223745
5758,forget,47.35346522082235
16285,usa,47.333039214268155
3972,covert,47.332953389360604
12631,slaves,47.332953389360604
3114,cases in,47.227595118587836
8096,itself,47.15100298422138
14784,the vaccine industry,47.101167315175104
6385,have been,46.986332642437944
4204,deep,46.80892499623488
10195,one day,46.79964924876907
14681,the story,46.79964924876907
16885,western,46.78853475667675
5350,family,46.78057753412504
16140,under,46.54450950714674
10819,planet,46.48509073492802
3167,censorship,46.474284744951426
7548,inside,46.35059317162869
9218,mother,46.35059317162869
16333,vaccine,46.185710275852045
17356,worship,45.880272646766215
1883,are the,45.61848962160983
4855,egypt,45.48984250721482
8827,masses,45.48984250721482
11096,prison,45.48984250721482
3367,civilians,45.42225797787329
10030,of you,45.40385976360115
15649,to my,45.40385976360115
16032,troops,45.40385976360115
8218,killed,45.351599982875946
5825,francis,45.2593696208757
14326,the middle east,45.24541697546332
2098,assumption,45.15832766792512
11469,recall,45.15832766792512
12085,sadly,45.15832766792512
16557,war on,45.15832766792512
10343,order to,45.08647582678799
8813,markets,45.06813944779548
10899,political,44.99307631949618
8262,knows,44.99168377634132
1835,are going to,44.97320677106019
11327,question,44.77134790843041
10365,other,44.63757041580081
7249,in our,44.521023345967116
2225,authority,44.43792239435421
8977,mercury,44.399186942091035
3562,coming,44.32960652077365
3881,corrupt,44.250333897463335
16554,war and,44.250333897463335
13562,that he,44.13643243752918
2527,behind,44.11991057494653
12698,solar,44.108497868348415
4588,dollars,43.79226774700716
7905,is why,43.76284776882618
339,9,43.52876808452604
11427,read,43.517964133111754
2696,bombs,43.44054214340474
3497,coincidence,43.44054214340474
14776,the us is,43.44054214340474
17569,your life,43.44054214340474
16280,us that,43.25578121992282
10291,opposition,43.17073049211102
6977,if you are,42.952072535990496
14982,there was,42.931893684067035
739,a war,42.89841341317105
12969,stolen,42.89841341317105
17096,why the,42.826056699084056
10991,precious,42.696999503372716
13790,the bank,42.49940496776307
1446,and his,42.47327293445645
16537,want,42.45025058359852
16176,united states,42.40590468165818
7245,in order,42.38941805728404
923,adaptation,42.384470692767565
1499,and many other,42.30224832328025
9421,new world order,42.30224832328025
14030,the evil,42.30224832328025
5913,full,42.26478792686456
2637,billions,42.25714149484274
16811,website,42.25277060337982
3286,chemical,42.25163467754331
3955,court,42.210822365710975
9279,must,42.15955236042605
12697,soil,41.927379438064385
6139,governments,41.915386918411926
15166,this report,41.87408460372167
10422,out of,41.84339155549156
3070,carbon,41.74093598801692
16964,where,41.65054386733296
4390,die,41.568426077271354
11876,right to,41.518719569525416
6753,house,41.49592321713386
13112,suffering,41.466594708084756
16796,wealth,41.466594708084756
1044,agents,41.434282068219545
6622,hidden,41.434282068219545
12776,source,41.34954574471671
8893,means,41.33123977045707
2657,black,41.29345587271614
8481,light,41.21652669007282
12575,simply,41.21308648101932
2663,blessed,41.174098664356585
3338,christianity,41.174098664356585
6103,gold and,41.174098664356585
16556,war in,41.174098664356585
4212,defense,40.875658352579656
9045,millions,40.829762089432485
9311,nasa,40.77173458469943
3481,co2,40.762907721384686
6888,i m,40.7544809557649
5534,flat earth,40.66112193223838
3874,corporation,40.64608797535185
13753,the american,40.47410814688382
16444,victims of,40.41743306380455
4392,died,40.38632008833215
6607,here is,40.38523349945366
1598,and that,40.380244459976765
6029,give,40.37090630571617
13000,story of,40.30785319333481
14548,the real,40.236631080105106
4130,days,40.20707796169534
1936,army,40.14790813841918
5847,friend,40.143209635587766
6418,have no,40.143209635587766
2554,believe that,39.98995352870952
9410,new,39.974804018164434
4951,enemies,39.930937687522814
14533,the public,39.8933371547507
7781,is it,39.88990363307204
8790,many other,39.87404643009636
7246,in order to,39.78769425117768
14652,the solar system,39.778022073394766
4319,destroyed,39.66971282036447
4233,deliberate,39.647069979443806
14272,the light,39.647069979443806
4652,download,39.60597752801766
8457,liberty,39.60597752801766
10187,once again,39.60597752801766
9882,of power,39.519069708443816
13911,the constitution,39.519069708443816
8752,man s,39.513536709434476
9278,muslim,39.513536709434476
15873,told,39.47805736632439
6814,human rights,39.38314620386253
8765,mandatory,39.38314620386253
14644,the sky,39.38314620386253
16559,warfare,39.38314620386253
7509,information,39.3403584395296
5497,fire,39.262388808386675
17083,whom,39.1999495336686
4536,do not know,39.1849144242097
16879,were told,39.1849144242097
8531,list,38.98149367077586
3473,cluster,38.9155016270629
5378,fatal,38.9155016270629
12741,somehow,38.9155016270629
14651,the solar,38.9155016270629
1008,after,38.79848849952056
1340,and all,38.777613890537474
12480,shoes,38.60522484479774
13680,that this,38.59228106210735
13828,the brain,38.5760191707771
6886,i ll,38.52608739675698
3664,concerning,38.47469049191817
2278,back in,38.44940116847803
1127,all of,38.364340570199
8679,made,38.358995385467736
9560,note,38.294960599295734
3550,come to,38.11486079167853
7010,imagine,38.11486079167853
7903,is what,38.11486079167853
13003,strain,38.11486079167853
11082,priests,38.105374323944496
2333,basically,38.065064167345284
14777,the usa,38.065064167345284
2002,as long as,37.96003901694546
11290,purpose,37.96003901694546
13408,tell,37.79843822369745
16249,upon the,37.69196862087088
5832,free shipping,37.680933852140086
16329,vaccination,37.643659294970796
10080,old,37.569424204601205
13314,take a,37.523487713454884
12921,states,37.50894632589535
3339,christians,37.406636483300304
4513,disturbing,37.406636483300304
14486,the police,37.406636483300304
3973,covid,37.39803685840911
6025,giants,37.36204581214925
17335,world war,37.352944390886606
10707,perhaps,37.25051968257113
8245,know that,37.155403712014454
6277,happen,37.06577057639165
912,acts,36.979900256671115
5564,flu shots,36.979900256671115
12845,sponsored,36.979900256671115
6130,government and,36.96449838234514
11449,realize,36.96449838234514
15227,thousands,36.890804680832595
11559,refused to,36.867447570242334
12094,said,36.84119859242915
4568,does not,36.79760829204655
4443,dirty,36.75420870127042
16527,waking,36.75420870127042
8825,mass,36.75146501566307
2805,buried,36.727253229729136
2989,camps,36.727253229729136
13950,the dead,36.727253229729136
3827,control over,36.681311096003355
3873,corporate,36.67567112257782
11674,report,36.66489922218135
6051,global,36.63306981133722
2628,bill,36.592598989151384
9008,middle,36.4056625152484
13849,the cdc,36.3527446703788
2001,as long,36.32548140790708
8221,killing,36.32548140790708
15483,to do,36.262339223696195
4997,entire,36.17037203024395
10594,party,36.141817462957874
14916,themselves,36.141817462957874
10205,one of,36.11893124953461
7196,in his,36.118722953620434
16938,whatever,36.096863267554745
7121,in america,36.08423074788864
11566,regarding,36.08423074788864
17437,years,36.07177469515282
12852,spraying,36.07082965684502
2261,away,36.01410325025676
13172,supreme,35.95707790297928
4031,cross,35.80959500827849
1155,alleged,35.51509891561676
3949,course,35.508460944067146
5099,event,35.48244598655671
532,a man,35.40090357234125
10512,paid,35.40090357234125
14217,the internet,35.40090357234125
13167,supposed,35.30250293613572
4559,doctors,35.17568530475914
15090,think,35.133742760351296
3287,chemicals,35.10691894538036
7226,in mind,35.10691894538036
14341,the money,35.10691894538036
4534,do not,35.07838044584091
8981,mers,35.06910833707009
14410,the official,35.06910833707009
16131,un,35.057604526599086
1639,and us,35.04556916860738
6088,god in,35.04556916860738
4386,didn,35.03463739996113
4387,didn t,35.03463739996113
2550,believe,35.03142645246514
17151,will not,35.004990380860086
8594,long as,34.76194274628308
9329,national security,34.738875307981246
14351,the mother,34.738875307981246
7284,in stock,34.5408560311284
9817,of iraq,34.5408560311284
8972,mention,34.4962654169958
14264,the left,34.4962654169958
2659,blame,34.45355731384112
17490,you believe,34.45355731384112
8767,manipulate,34.41020448507467
10397,our lives,34.41020448507467
12972,stones,34.41020448507467
15541,to free,34.41020448507467
6453,having,34.398627765804086
2454,because they,34.2757197479255
850,according,34.24184908187582
2577,belt,34.157599602698184
4778,earthquakes,34.157599602698184
9006,microsoft,34.157599602698184
13071,stupid,34.157599602698184
10633,peace,34.13975490430166
10536,paper,34.1094705413627
2024,as reported,34.04776686483542
7541,innocent,34.04776686483542
10970,power in,34.04776686483542
12837,spirit of,34.04776686483542
17092,why i,34.04776686483542
15889,tonight,33.97352495703501
3882,corruption,33.96818469935506
4969,engineered,33.96818469935506
6104,golden,33.96818469935506
9348,nazi,33.96818469935506
14245,the lake,33.96818469935506
8591,long,33.94625651194554
2685,bodies,33.91950834435612
3030,can read,33.88382165426413
10406,our world,33.88382165426413
14590,the roman,33.88382165426413
16799,weapon,33.88382165426413
16516,w bush,33.86874575094384
7883,is this,33.847894952325674
13762,the answer,33.847894952325674
16961,when you,33.82755062663655
11269,published,33.790507144703454
2708,border,33.642804449394646
9631,obama,33.63136996803264
5349,families,33.51596359352423
2030,as the,33.48350019441284
9473,noah,33.47311208334165
6028,girls,33.461027805738475
8164,june,33.44635394069763
851,according to,33.44506877698112
14797,the virus,33.351998118849366
16740,we have,33.31443566912502
8094,its own,33.24391245859431
2739,brazil,33.21458708837065
2980,came to,33.21458708837065
4784,east,33.19758597357429
3630,complete,33.149765184139206
2613,big,33.11782228153319
13170,supposedly,32.99885438213299
16600,was created,32.99885438213299
7723,is being,32.96834603831263
6792,however they,32.96074382081065
9694,of advanced,32.96074382081065
14056,the false,32.96074382081065
15180,this video,32.96074382081065
803,about this,32.820220926812574
7248,in other words,32.820220926812574
10287,opposed,32.820220926812574
13508,that all,32.70830586230519
1934,armed,32.67188687827167
11558,refused,32.55550733931537
13738,the above,32.55550733931537
14489,the poor,32.55550733931537
11482,recently,32.538456817079194
2255,aware,32.522475183142035
5392,fear,32.48065102711625
5237,explains,32.20022383050171
14345,the most,32.190762390397666
3370,claim,32.16603052137459
11925,roman,32.10507283063082
7307,in the dark,31.996467035360187
16635,was posted,31.996467035360187
10408,ourselves,31.83297090792788
13164,supporting,31.83297090792788
8159,judgment,31.78712646338368
16788,we were,31.743826537254286
12157,sars cov,31.659628506805362
3893,could,31.65769167193488
2861,but rather,31.56219750336308
17583,zone,31.56219750336308
6716,hong,31.555359476178765
6717,hong kong,31.555359476178765
14822,the web,31.555359476178765
8285,lake,31.512174959706098
17259,women,31.495291684145066
7014,imf,31.47962051318866
9613,nuclear power,31.47962051318866
13581,that is not,31.47962051318866
6115,google,31.479617548782777
5061,eternal,31.430671995412084
13584,that is why,31.430671995412084
15836,to view,31.430671995412084
1031,against the,31.41577704005945
8784,many of,31.413013649909253
14886,their own,31.405210153968405
269,50 off,31.400778210116734
270,50 off with,31.400778210116734
1420,and free shipping,31.400778210116734
2112,at 50 off,31.400778210116734
2279,back in stock,31.400778210116734
2932,by the mainstream,31.400778210116734
4631,double patriot,31.400778210116734
4632,double patriot points,31.400778210116734
10045,off with double,31.400778210116734
10620,patriot points,31.400778210116734
10621,patriot points and,31.400778210116734
10882,points and free,31.400778210116734
12773,souls,31.400778210116734
17202,with double,31.400778210116734
17203,with double patriot,31.400778210116734
17081,whole,31.39991702241836
4858,either,31.39962169313683
17517,you know,31.381502475903936
17465,yes,31.3706494888275
478,a great,31.33315035888338
12628,sky,31.33315035888338
9868,of our,31.316378301709392
17236,with this,31.280191247862255
16166,unfortunately,31.26495653305946
553,a nation,31.239596912231974
2186,attack on,31.239596912231974
4234,deliberately,31.239596912231974
11966,russia and,31.239596912231974
8224,kind,31.169534031886588
14813,the way,31.169534031886588
11859,richard,31.146358731457028
9330,nations,31.14307061607194
17489,you are not,31.137522360281384
959,admit,31.084659751619284
2083,assigned,31.084659751619284
3163,celestial,31.084659751619284
6093,goes to,31.084659751619284
10268,openly,31.084659751619284
11556,refuse,31.084659751619284
8228,king,31.057068958595856
15663,to our,31.057068958595856
1233,america is,31.039119442877414
9836,of man,31.039119442877414
11455,realm,31.039119442877414
14170,the holy,31.039119442877414
10966,poverty,31.02559693044701
11885,rise of,31.02559693044701
9304,name of,30.947175408551345
13371,taught,30.947175408551345
15228,thousands of,30.917027403379794
6239,had been,30.903345277539888
12187,saying,30.869272948828762
16451,view,30.7548971373652
4866,electric,30.649961467946163
16920,what the,30.649961467946163
973,advanced,30.60572133906142
1224,amazing,30.51930592438616
3282,check out,30.51930592438616
10560,part,30.39708767258714
4865,elections,30.343299512580856
10071,oh,30.343299512580856
15257,throughout,30.332489549129942
5257,exposure,30.328150807985033
3958,cov 2,30.272292789513216
3960,cover,30.22687591010292
7360,in the world,30.22687591010292
6037,given,30.052941431733036
11644,remember that,30.040887371684533
11770,resistance,29.95830511111014
11398,rather,29.95305536387238
15250,through,29.921669737814696
2295,bad,29.86983077188446
3592,communism,29.85565664893917
16301,used by the,29.85565664893917
4565,documents,29.783171662389137
5335,faith,29.783171662389137
10380,other words,29.783171662389137
6642,highly,29.76525499879617
15324,title,29.752284615273354
1034,age,29.738612915545275
12158,sars cov 2,29.6389751509865
11452,really,29.628805420395544
3316,chile,29.595915763013966
5033,error,29.595915763013966
5250,explosion,29.595915763013966
6836,hunter,29.595915763013966
8698,magic,29.595915763013966
15101,think they,29.595915763013966
17099,why would,29.595915763013966
3705,confirmed,29.586213331903863
2504,before the,29.46425568839407
